client_id,full_name,fio,phone,email,city,created_at,last_order_at,total_spent
c106454,Роман Шилов,,+79132851590,user106454@example.ru,Казань,,2026-01-25,116863
c105598,Мария Ковальчук,,+79248993054,user105598@example.ru,Казань,,2026-08-15,72578
c102614,Ольга Савельева,,+79612720458,user102614@example.ru,Екатеринбург,,2026-07-10,11987
c106715,Полина Панина,,+79550795708,user106715@example.ru,Екатеринбург,,2026-09-10,59538
c103711,Вера Нестерова,,+79589215118,user103711@example.ru,Москва,,2026-07-13,110608
c102260,Глеб Осипов,,+79160780994,user102260@example.ru,Москва,,2026-06-15,123799
c100669,Максим Крылов,,+79786958252,user100669@example.ru,Новосибирск,,2026-01-04,12640
c101472,Наталья Юдина,,+79688762493,user101472@example.ru,Москва,,2026-07-09,142791
c101833,Павел Крылов,,+79129431584,user101833@example.ru,Екатеринбург,,2026-05-06,28259
c101237,Максим Ермаков,,+79694305983,user101237@example.ru,Казань,,2026-09-10,43663
c91007,,Анна Белых,+7 (924) 477-92-12,user91007@example.ru,Красноярск,16.05.2026,,
c103635,Полина Юдина,,+79347936661,user103635@example.ru,Новосибирск,,2026-02-01,155750
c106503,Артур Зуев,,+79505109405,user106503@example.ru,Казань,,2026-09-11,172938
c102402,Анна Мешкова,,+79602500653,user102402@example.ru,Красноярск,,2026-08-12,138733
c90158,,Кирилл Осипов,+7 (952) 531-23-60,user90158@example.ru,Красноярск,28.05.2024,,
c105695,Полина Савельева,,+79199170874,user105695@example.ru,Санкт-Петербург,,2026-03-16,38232
c100514,Наталья Шилова,,+79304926999,user100514@example.ru,Москва,,2026-04-19,57955
c105853,,Анна Нестерова,+7 (985) 588-87-80,user105853@example.ru,Казань,20.06.2026,,
c105452,Тимур Белых,,+79781172256,user105452@example.ru,Санкт-Петербург,,2026-09-03,139931
c90569,,Юлия Панина,+7 (965) 992-14-47,user90569@example.ru,Москва,21.04.2025,,
c91912,,Игорь Тихонов,+7 (933) 723-20-62,user91912@example.ru,С.-Петербург,20.08.2024,,
c90083,,Егор Нестеров,+7 (949) 947-20-23,user90083@example.ru,Москва,20.02.2025,,
c105266,Елена Тихонова,,+79493842804,user105266@example.ru,Москва,,2026-02-25,78996
c102562,Алиса Тихонова,,+79490899275,user102562@example.ru,Казань,,2026-03-10,99554
c104162,Вера Крылова,,+79396331240,user104162@example.ru,Казань,,2026-06-02,89720
c105865,Наталья Савельева,,+79221355631,user105865@example.ru,Казань,,2026-03-11,102524
c91409,,Юлия Савельева,+7 (985) 242-14-59,user91409@example.ru,Красноярск,05.05.2026,,
c91805,,Кирилл Зуев,+7 (936) 872-64-41,user91805@example.ru,Красноярск,14.01.2025,,
c92373,,Алиса Панина,+7 (955) 857-30-82,user92373@example.ru,Новосибирск,14.01.2025,,
c106695,Егор Нестеров,,+79860887046,user106695@example.ru,Екатеринбург,,2026-04-10,95818
c102129,Павел Ковальчук,,+79919020735,user102129@example.ru,Новосибирск,,2026-02-22,125550
c105634,Егор Мешков,,+79713695811,user105634@example.ru,Екатеринбург,,2026-03-22,88528
c100930,Егор Зуев,,+79208657003,user100930@example.ru,Казань,,2026-07-28,111004
c105752,Игорь Панин,,+79710029305,user105752@example.ru,Екатеринбург,,2026-07-15,104720
c91205,,Елена Панина,+7 (985) 827-53-08,user91205@example.ru,Казань,17.03.2026,,
c104327,,Юлия Юдина,+7 (948) 347-74-03,user104327@example.ru,Новосибирск,29.11.2025,,
c105211,,Павел Тихонов,+7 (916) 244-98-53,user105211@example.ru,С.-Петербург,12.11.2024,,
c102946,Елена Ковальчук,,+79715508138,user102946@example.ru,Москва,,2026-08-22,91066
c106693,Вера Крылова,,+79595976328,user106693@example.ru,Казань,,2026-04-07,157040
c91487,,Роман Ермаков,+7 (951) 224-89-00,user91487@example.ru,Новосибирск,27.02.2024,,
c101451,Ольга Ковальчук,,+79840903483,user101451@example.ru,Новосибирск,,2026-05-29,152594
c106579,Роман Нестеров,,+79223845904,user106579@example.ru,Новосибирск,,2026-07-07,17812
c103684,Вера Тихонова,,+79351736237,user103684@example.ru,Красноярск,,2026-02-18,76982
c101643,Кирилл Нестеров,,+79811651171,user101643@example.ru,Красноярск,,2026-06-16,83136
c104070,Егор Белых,,+79314188154,user104070@example.ru,Москва,,2026-07-19,82094
c102609,,Глеб Ковальчук,+7 (948) 329-29-27,user102609@example.ru,С.-Петербург,10.10.2025,,
c91810,,Глеб Панин,+7 (972) 079-67-73,user91810@example.ru,Екатеринбург,17.03.2024,,
c100595,Алиса Тихонова,,+79249450445,user100595@example.ru,Новосибирск,,2026-04-19,136499
c102488,,Тимур Гордеев,+7 (934) 559-01-34,user102488@example.ru,Новосибирск,13.10.2025,,
c100570,Максим Ковальчук,,+79593227027,user100570@example.ru,Казань,,2026-02-08,4445
c102100,Денис Шилов,,+79728216653,user102100@example.ru,Екатеринбург,,2026-03-28,152947
c106823,,Артур Ковальчук,+7 (917) 023-83-68,user106823@example.ru,С.-Петербург,21.04.2024,,
c100176,Глеб Лаптев,,+79926761316,user100176@example.ru,Новосибирск,,2026-06-26,121755
c106103,,Лидия Савельева,+7 (997) 542-69-65,user106103@example.ru,Екатеринбург,27.07.2025,,
c103549,Лидия Ермакова,,+79617784965,user103549@example.ru,Красноярск,,2026-02-28,88918
c104911,Игорь Осипов,,+79871857033,user104911@example.ru,Москва,,2026-08-12,57793
c91657,,Лидия Белых,+7 (957) 008-88-66,user91657@example.ru,Москва,09.12.2025,,
c106408,Артур Крылов,,+79567195956,user106408@example.ru,Казань,,2026-05-10,16348
c91914,,Денис Савельев,+7 (952) 288-23-34,user91914@example.ru,Новосибирск,15.12.2024,,
c104301,Ольга Осипова,,+79802846439,user104301@example.ru,Казань,,2026-07-31,76145
c102131,Кирилл Белых,,+79512921797,user102131@example.ru,Казань,,2026-09-06,130104
c102630,Анна Осипова,,+79850693302,user102630@example.ru,Красноярск,,2026-09-09,140418
c92025,,Вера Панина,+7 (959) 669-03-47,user92025@example.ru,Казань,17.01.2024,,
c105267,Максим Шилов,,+79190348907,user105267@example.ru,Москва,,2026-05-19,25093
c101151,Юлия Гордеева,,+79202619605,user101151@example.ru,Казань,,2026-08-21,165474
c100324,Мария Ковальчук,,+79256532723,user100324@example.ru,Красноярск,,2026-02-24,29628
c101804,Игорь Осипов,,+79530927605,user101804@example.ru,Санкт-Петербург,,2026-01-14,4597
c102634,Елена Нестерова,,+79205631082,user102634@example.ru,Екатеринбург,,2026-03-01,95749
c106136,Вера Лаптева,,+79941386973,user106136@example.ru,Москва,,2026-01-15,52649
c105152,Алиса Панина,,+79156502510,user105152@example.ru,Москва,,2026-09-05,53751
c100900,,Мария Сорокина,+7 (944) 851-20-41,user100900@example.ru,Москва,06.11.2024,,
c90959,,Роман Тихонов,+7 (966) 573-56-36,user90959@example.ru,Казань,30.09.2024,,
c101821,Денис Гордеев,,+79103844685,user101821@example.ru,Красноярск,,2026-08-22,171433
c90577,,Денис Крылов,+7 (913) 478-15-18,user90577@example.ru,Казань,13.11.2025,,
c92016,,Максим Лаптев,+7 (973) 909-06-93,user92016@example.ru,Казань,14.09.2024,,
c101562,Денис Нестеров,,+79296619531,user101562@example.ru,Екатеринбург,,2026-08-24,163303
c106500,Глеб Ковальчук,,+79648306533,user106500@example.ru,Екатеринбург,,2026-08-11,84566
c91367,,Елена Шилова,+7 (944) 552-24-77,user91367@example.ru,Екатеринбург,03.02.2024,,
c103286,Павел Шилов,,+79674792825,user103286@example.ru,Екатеринбург,,2026-05-17,168183
c90173,,Кирилл Ковальчук,+7 (913) 778-98-99,user90173@example.ru,Новосибирск,15.02.2024,,
c105331,Елена Гордеева,,+79477531443,user105331@example.ru,Екатеринбург,,2026-07-02,61797
c104657,Лидия Мешкова,,+79845968428,user104657@example.ru,Москва,,2026-05-17,16954
c106707,Денис Юдин,,+79292944539,user106707@example.ru,Москва,,2026-08-25,93448
c106398,Ольга Крылова,,+79992737428,user106398@example.ru,Санкт-Петербург,,2026-03-03,5335
c104769,Мария Крылова,,+79299095137,user104769@example.ru,Красноярск,,2026-06-01,74008
c100768,Алиса Белых,,+79116838007,user100768@example.ru,Санкт-Петербург,,2026-07-16,29360
c101370,,Мария Крылова,+7 (910) 995-53-71,user101370@example.ru,Красноярск,04.04.2025,,
c91546,,Вера Савельева,+7 (946) 581-63-83,user91546@example.ru,Новосибирск,02.05.2026,,
c106056,Кирилл Зуев,,+79760354746,user106056@example.ru,Новосибирск,,2026-02-25,91146
c102955,Максим Савельев,,+79733097126,user102955@example.ru,Казань,,2026-03-13,75808
c92325,,Артур Сорокин,+7 (978) 710-07-71,user92325@example.ru,Екатеринбург,07.04.2024,,
c104527,Павел Лаптев,,+79148372144,user104527@example.ru,Санкт-Петербург,,2026-05-25,110260
c103614,Роман Ермаков,,+79780957766,user103614@example.ru,Москва,,2026-07-01,29691
c100406,Мария Шилова,,+79239698040,user100406@example.ru,Новосибирск,,2026-02-18,15576
c91754,,Максим Сорокин,+7 (921) 510-98-96,user91754@example.ru,Красноярск,08.03.2026,,
c101608,Полина Юдина,,+79227217991,user101608@example.ru,Санкт-Петербург,,2026-06-24,16334
c90008,,Игорь Гордеев,+7 (978) 036-65-11,user90008@example.ru,Красноярск,26.02.2026,,
c103829,Елена Осипова,,+79275721272,user103829@example.ru,Санкт-Петербург,,2026-04-28,144498
c100088,,Максим Зуев,+7 (943) 665-88-49,user100088@example.ru,Новосибирск,22.02.2025,,
c90899,,Тимур Лаптев,+7 (957) 948-99-80,user90899@example.ru,Казань,10.10.2025,,
c104955,Лидия Шилова,,+79738715334,user104955@example.ru,Новосибирск,,2026-07-11,29483
c90542,,Максим Нестеров,+7 (955) 073-11-61,user90542@example.ru,Казань,11.05.2024,,
c91056,,Елена Лаптева,+7 (919) 562-54-28,user91056@example.ru,Красноярск,30.11.2025,,
c105679,Кирилл Крылов,,+79815638289,user105679@example.ru,Екатеринбург,,2026-09-02,27773
c106195,,Ольга Гордеева,+7 (924) 218-94-39,user106195@example.ru,Екатеринбург,05.07.2025,,
c102557,Мария Мешкова,,+79851990023,user102557@example.ru,Новосибирск,,2026-08-23,176252
c100458,Вера Тихонова,,+79425238631,user100458@example.ru,Москва,,2026-05-20,85483
c106851,Лидия Нестерова,,+79921514157,user106851@example.ru,Санкт-Петербург,,2026-06-25,51898
c90566,,Юлия Тихонова,+7 (996) 329-54-58,user90566@example.ru,Москва,03.01.2025,,
c103166,Ольга Зуева,,+79285913399,user103166@example.ru,Санкт-Петербург,,2026-05-24,82038
c91784,,Игорь Крылов,+7 (919) 525-70-43,user91784@example.ru,С.-Петербург,09.10.2025,,
c105411,Максим Мешков,,+79172909611,user105411@example.ru,Казань,,2026-06-15,81883
c104551,Егор Крылов,,+79957658152,user104551@example.ru,Санкт-Петербург,,2026-01-22,164356
c104276,Лидия Зуева,,+79641331938,user104276@example.ru,Красноярск,,2026-03-17,45237
c103008,Денис Нестеров,,+79122962513,user103008@example.ru,Красноярск,,2026-01-26,73226
c103265,Лидия Савельева,,+79855932561,user103265@example.ru,Санкт-Петербург,,2026-04-30,169845
c101689,Роман Белых,,+79374588232,user101689@example.ru,Казань,,2026-03-03,137153
c100600,Ольга Зуева,,+79916015159,user100600@example.ru,Новосибирск,,2026-02-15,14344
c101350,Максим Савельев,,+79863074623,user101350@example.ru,Казань,,2026-01-11,18357
c104993,Юлия Сорокина,,+79846817687,user104993@example.ru,Новосибирск,,2026-04-26,15692
c105361,Роман Шилов,,+79995193027,user105361@example.ru,Казань,,2026-09-05,12440
c101973,Елена Гордеева,,+79987709175,user101973@example.ru,Казань,,2026-07-04,160434
c100195,Максим Тихонов,,+79997596747,user100195@example.ru,Новосибирск,,2026-07-01,168204
c106267,Артур Осипов,,+79141712912,user106267@example.ru,Красноярск,,2026-06-03,59043
c91403,,Полина Шилова,+7 (934) 575-32-20,user91403@example.ru,С.-Петербург,29.05.2026,,
c91556,,Вера Сорокина,+7 (974) 072-04-28,user91556@example.ru,Красноярск,24.07.2025,,
c91964,,Роман Ковальчук,+7 (998) 353-50-32,user91964@example.ru,Казань,14.01.2026,,
